,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
39,169142916034,-0.0517578,-0.071167,-0.07135010000000001,0.9935299999999999,0.129395,0.027343799999999998,1.03711,27.3125,-6.125,-12.9375,-0.0938718,-0.149354,-0.136345
40,169142930268,-0.0463257,-0.072876,-0.07244869999999999,0.993591,0.12255899999999999,0.0268555,1.01465,23.375,-9.625,-8.0625,-0.0825439,-0.152116,-0.13927
41,169142953530,-0.0422974,-0.0749512,-0.07299800000000001,0.993591,0.141602,-0.0410156,1.01318,21.125,-11.375,-5.125,-0.0740735,-0.155746,-0.14088499999999998
42,169142976060,-0.0386963,-0.0775146,-0.07336430000000001,0.9935299999999999,0.178223,-0.078125,0.9863280000000001,22.1875,-11.875,-4.25,-0.066419,-0.160391,-0.142075
43,169142990135,-0.0352783,-0.08026119999999999,-0.0734863,0.993408,0.1875,-0.0703125,0.961426,21.75,-12.3125,-3.0625,-0.0591365,-0.165402,-0.142767
44,169143013540,-0.032775900000000004,-0.0827637,-0.07360839999999999,0.9932860000000001,0.183594,-0.0883789,0.9628909999999999,17.6875,-11.9375,-3.0,-0.053728,-0.17006,-0.14335499999999998
45,169143035857,-0.0304565,-0.08496089999999999,-0.0742798,0.9931030000000001,0.17871099999999998,-0.10351600000000001,0.9545899999999999,17.625,-10.6875,-6.0625,-0.048625699999999994,-0.174154,-0.145055
46,169143050326,-0.0271606,-0.0870361,-0.07531739999999999,0.992981,0.17627,-0.09082029999999999,0.9633790000000001,22.5,-10.25,-8.625,-0.0414958,-0.177878,-0.147708
47,169143073503,-0.0232544,-0.08898930000000001,-0.0766602,0.992798,0.180176,-0.0634766,0.9970700000000001,24.5,-9.625,-10.0625,-0.033077800000000004,-0.181253,-0.151118
48,169143095854,-0.019531200000000002,-0.0907593,-0.078186,0.992554,0.191406,-0.019043,1.00537,20.625,-8.0625,-10.875,-0.0250053,-0.18426199999999998,-0.154893
49,169143110239,-0.016662599999999996,-0.0924683,-0.0796509,0.9923709999999999,0.188477,-0.016601599999999998,1.00781,15.9375,-8.5625,-10.3125,-0.0186681,-0.187273,-0.158425
50,169143133490,-0.0143433,-0.0944824,-0.0814819,0.992065,0.18701199999999998,-0.0546875,1.00977,16.1875,-11.0,-12.625,-0.013303899999999999,-0.190961,-0.162619
51,169143155840,-0.0109863,-0.0971069,-0.08343510000000001,0.991699,0.203125,-0.047851599999999994,1.0,21.875,-12.8125,-13.6875,-0.00569473,-0.195681,-0.16730899999999999
52,169143170198,-0.00689697,-0.09997560000000001,-0.08551030000000001,0.9912719999999999,0.205566,-0.0517578,0.9980469999999999,27.125,-14.5,-15.1875,0.0034945,-0.200731,-0.172448
53,169143193335,-0.00268555,-0.102783,-0.0881958,0.990784,0.21435500000000002,-0.030761700000000003,0.9824219999999999,26.75,-13.4375,-18.875,0.0130844,-0.205591,-0.17891500000000002
54,169143215860,0.00109863,-0.10540799999999999,-0.0913086,0.990173,0.21337899999999999,-0.00390625,0.980957,22.5625,-12.875,-20.6875,0.0219084,-0.210085,-0.186199
55,169143230178,0.00408936,-0.10790999999999999,-0.0950317,0.989563,0.21923800000000002,-0.00683594,0.976074,18.4375,-12.625,-23.5,0.029277800000000003,-0.21443,-0.194618
56,169143276672,0.00714111,-0.110474,-0.0992432,0.988892,0.23584000000000002,0.013671899999999999,0.969727,17.75,-12.0,-26.8125,0.036940100000000003,-0.21881799999999998,-0.20410699999999998
57,169143277307,0.0109863,-0.112976,-0.103699,0.9880979999999999,0.25195300000000004,0.0517578,0.9633790000000001,19.8125,-10.4375,-27.9375,0.046303,-0.22282399999999997,-0.214306
58,169143299165,0.016052200000000003,-0.115601,-0.10803199999999999,0.987244,0.27636700000000003,0.100098,0.9628909999999999,24.375,-9.0,-27.75,0.058193499999999995,-0.226721,-0.224604
59,169143313314,0.0211182,-0.118591,-0.11199999999999999,0.9863280000000001,0.352539,0.143555,0.9980469999999999,23.0625,-7.0,-25.25,0.0701469,-0.231265,-0.234263
60,169143335830,0.026489299999999997,-0.121521,-0.11529500000000001,0.985474,0.20459000000000002,0.195801,0.8842770000000001,21.5,-14.4375,-20.375,0.0826036,-0.23557600000000004,-0.242693
61,169143351630,0.0317383,-0.125549,-0.118225,0.984497,0.322754,0.31494099999999997,0.9624020000000001,15.3125,-14.75,-17.0625,0.09509,-0.242058,-0.250598
62,169143373902,0.031860400000000004,-0.129822,-0.119751,0.983765,0.405762,0.297363,0.872559,-11.875,-12.6875,-6.3125,0.0969495,-0.250406,-0.254475
63,169143396011,0.030273400000000002,-0.133423,-0.12023900000000001,0.983276,0.495605,0.375977,0.789062,-27.125,-2.25,2.4375,0.09489700000000001,-0.257954,-0.255679
